11288.88794,9.71
11288.723,10.57
11288.55806,8.43
11288.39313,9.57
11288.2282,8.43
11288.06328,8
11287.89837,10.14
11287.73346,7.71
11287.56855,7.57
11287.40365,8.86
11287.23875,8.29
11287.07386,9.14
11286.90898,8
11286.74409,7.57
11286.57922,10
11286.41435,9.86
11286.24948,12.14
11286.08462,9.29
11285.91977,8.29
11285.75492,8.71
11285.59007,9.14
11285.42523,10.57
11285.26039,11.43
11285.09556,11.57
11284.93074,9.43
11284.76592,9.43
11284.6011,9.71
11284.43629,11
11284.27149,7.86
11284.10669,8.43
11283.94189,9.29
11283.7771,9.71
11283.61231,10.86
11283.44753,9.14
11283.28276,7.14
11283.11799,10
11282.95322,10
11282.78846,10.29
11282.62371,10.29
11282.45896,7.57
11282.29421,10.29
11282.12947,9.14
11281.96474,10.71
11281.80001,8.57
11281.63528,9
11281.47056,10.43
11281.30585,9.86
11281.14114,10.29
11280.97643,8.71
11280.81173,10.57
11280.64704,11.57
11280.48235,9.86
11280.31766,9.29
11280.15299,11.14
11279.98831,12.71
11279.82364,9.71
11279.65898,11.29
11279.49432,9.14
11279.32966,9.86
11279.16501,11.71
11279.00037,8.14
11278.83573,9.71
11278.67109,10.57
11278.50646,10.71
11278.34184,10.29
11278.17722,10.29
11278.01261,11.29
11277.848,10.86
11277.68339,10
11277.51879,14.29
11277.3542,11.43
11277.18961,10.43
11277.02502,8.86
11276.86045,10.14
11276.69587,9.43
11276.5313,12.14
11276.36674,12.29
11276.20218,12
11276.03762,11
11275.87307,9.71
11275.70853,12
11275.54399,11.43
11275.37946,9.29
11275.21493,11
11275.0504,11
11274.88588,11
11274.72137,10.57
11274.55686,11.14
11274.39236,12.43
11274.22786,12.14
11274.06336,12.14
11273.89888,9.86
11273.73439,12.57
11273.56991,12.43
11273.40544,11.86
11273.24097,10.86
11273.07651,12.71
11272.91205,12.43
11272.74759,13.14
11272.58314,12.43
11272.4187,11.14
11272.25426,11.86
11272.08983,11.86
11271.9254,11.57
11271.76097,15.71
11271.59656,11.14
11271.43214,12.14
11271.26773,14
11271.10333,11.71
11270.93893,10.43
11270.77454,14
11270.61015,8.86
11270.44576,13.71
11270.28139,14.29
11270.11701,10.71
11269.95264,14.14
11269.78828,11.57
11269.62392,11.86
11269.45957,10.71
11269.29522,10.29
11269.13087,11.86
11268.96654,12.57
11268.8022,14.43
11268.63787,14.43
11268.47355,12.57
11268.30923,12.71
11268.14492,14.29
11267.98061,13
11267.8163,11.29
11267.65201,13.14
11267.48771,15.86
11267.32342,14.86
11267.15914,13.57
11266.99486,10.29
11266.83059,14
11266.66632,12.86
11266.50206,12.86
11266.3378,12.86
11266.17354,14.14
11266.0093,11.43
11265.84505,12.57
11265.68081,15.71
11265.51658,12
11265.35235,14.29
11265.18813,14
11265.02391,12
11264.8597,16.43
11264.69549,13.71
11264.53128,17.57
11264.36708,12.86
11264.20289,14.71
11264.0387,15
11263.87452,14.29
11263.71034,14.71
11263.54617,15
11263.382,15.86
11263.21783,17.86
11263.05368,12.71
11262.88952,16.14
11262.72537,15.29
11262.56123,15.29
11262.39709,15.57
11262.23296,15.29
11262.06883,13.43
11261.90471,14
11261.74059,13.29
11261.57647,14.71
11261.41237,15
11261.24826,16.86
11261.08416,13.86
11260.92007,15.14
11260.75598,15.29
11260.5919,17.14
11260.42782,15.29
11260.26375,12.71
11260.09968,12.71
11259.93561,15.71
11259.77155,13.14
11259.6075,14.14
11259.44345,13.86
11259.27941,16
11259.11537,15.14
11258.95134,12.71
11258.78731,16.14
11258.62328,14.43
11258.45927,15.57
11258.29525,14.71
11258.13124,15.29
11257.96724,15.57
11257.80324,17.86
11257.63925,15.57
11257.47526,14.71
11257.31127,14.57
11257.1473,17.14
11256.98332,17.14
11256.81935,14.86
11256.65539,14.71
11256.49143,15.57
11256.32748,14
11256.16353,15.86
11255.99958,16.57
11255.83565,14.57
11255.67171,16
11255.50778,17.14
11255.34386,16.57
11255.17994,17.29
11255.01603,17.57
11254.85212,17.43
11254.68821,17.86
11254.52432,14.14
11254.36042,15.43
11254.19653,14.86
11254.03265,17
11253.86877,13.57
11253.7049,15.86
11253.54103,16.86
11253.37716,19.14
11253.2133,23.14
11253.04945,17.29
11252.8856,17.71
11252.72176,17
11252.55792,18.14
11252.39408,16.57
11252.23025,23.57
11252.06643,16.57
11251.90261,16.71
11251.7388,17.29
11251.57499,15.14
11251.41118,16
11251.24738,19.43
11251.08359,17.57
11250.9198,16
11250.75602,19.29
11250.59224,19.29
11250.42846,16.14
11250.26469,15.29
11250.10093,16.43
11249.93717,18.71
11249.77342,19.29
11249.60967,18.29
11249.44592,16.86
11249.28218,21.57
11249.11845,19.86
11248.95472,18.71
11248.79099,16.43
11248.62728,17.86
11248.46356,15.71
11248.29985,17.57
11248.13615,19.43
11247.97245,18.29
11247.80875,23.86
11247.64506,20.57
11247.48138,21.71
11247.3177,19.86
11247.15402,21.43
11246.99035,18.43
11246.82669,21
11246.66303,18.43
11246.49938,21.14
11246.33573,20.14
11246.17208,21.86
11246.00844,18.43
11245.84481,23.14
11245.68118,20.71
11245.51755,20.71
11245.35393,21.57
11245.19032,21
11245.02671,22.29
11244.8631,20.71
11244.6995,22.14
11244.53591,22.71
11244.37232,23
11244.20873,23.29
11244.04515,24.29
11243.88158,21.86
11243.71801,23.86
11243.55444,22
11243.39088,20.43
11243.22733,24.14
11243.06378,21.71
11242.90023,27.71
11242.73669,21.57
11242.57315,26.71
11242.40962,23.57
11242.2461,30.29
11242.08258,28.29
11241.91906,24.57
11241.75555,27.43
11241.59205,27.43
11241.42855,28.43
11241.26505,29
11241.10156,28.86
11240.93807,27.71
11240.77459,28.57
11240.61112,27.86
11240.44765,27.57
11240.28418,29.14
11240.12072,34.14
11239.95726,31.86
11239.79381,27.86
11239.63037,31.86
11239.46693,32.86
11239.30349,31.71
11239.14006,37.14
11238.97663,34.14
11238.81321,38.86
11238.6498,37.43
11238.48639,34.29
11238.32298,36
11238.15958,32.86
11237.99618,35.14
11237.83279,39.14
11237.6694,38.14
11237.50602,37.86
11237.34265,40.14
11237.17928,38
11237.01591,42
11236.85255,41
11236.68919,48.86
11236.52584,42
11236.36249,44.86
11236.19915,47.86
11236.03581,47.14
11235.87248,42.57
11235.70916,52.86
11235.54583,49.43
11235.38252,50.29
11235.21921,48.43
11235.0559,46.86
11234.8926,52.57
11234.7293,51.86
11234.56601,54
11234.40272,59.72
11234.23944,59.29
11234.07616,58.43
11233.91289,57.57
11233.74962,64.57
11233.58636,68.86
11233.4231,67.72
11233.25985,67.72
11233.0966,74.72
11232.93336,67.57
11232.77012,71.14
11232.60689,79.14
11232.44366,77.86
11232.28044,83
11232.11722,86.29
11231.95401,89.57
11231.7908,89.72
11231.6276,90.86
11231.4644,90.29
11231.30121,95.43
11231.13802,96.14
11230.97484,102.29
11230.81166,105.43
11230.64849,105
11230.48532,106.72
11230.32216,117.57
11230.159,117.43
11229.99584,122.57
11229.8327,134.43
11229.66955,132.86
11229.50641,144.58
11229.34328,146.29
11229.18015,155.29
11229.01703,158.58
11228.85391,169.86
11228.6908,181.29
11228.52769,181.01
11228.36458,189.58
11228.20149,201.87
11228.03839,214.58
11227.8753,218.15
11227.71222,231.87
11227.54914,251.58
11227.38607,257.01
11227.223,273.59
11227.05993,289.16
11226.89687,313.74
11226.73382,328.31
11226.57077,337.02
11226.40773,357.74
11226.24469,397.89
11226.08165,419.32
11225.91862,448.47
11225.7556,496.05
11225.59258,529.92
11225.42957,562.21
11225.26656,587.64
11225.10355,662.95
11224.94055,744.4
11224.77756,791.27
11224.61457,856.58
11224.45158,926.04
11224.2886,1038.08
11224.12563,1104.83
11223.96266,1218.03
11223.79969,1337.38
11223.63673,1458.16
11223.47378,1582.53
11223.31083,1731.06
11223.14788,1814.98
11222.98494,1946.08
11222.822,2010.14
11222.65907,2091.92
11222.49615,2112.51
11222.33323,2135.24
11222.17031,2094.64
11222.0074,2022.15
11221.8445,1934.07
11221.6816,1801.4
11221.5187,1707.61
11221.35581,1582.38
11221.19292,1465.59
11221.03004,1342.24
11220.86717,1221.03
11220.70429,1112.26
11220.54143,1053.23
11220.37857,942.76
11220.21571,860.58
11220.05286,814.57
11219.89001,742.12
11219.72717,686.1
11219.56433,638.37
11219.4015,605.36
11219.23868,559.21
11219.07585,521.06
11218.91304,476.48
11218.75023,449.04
11218.58742,431.04
11218.42462,393.89
11218.26182,382.03
11218.09903,361.03
