+0					+1					+2					+3					+4					+5					+6					+7					+8					+9					+10					+11					+12					+13					+14					+15					+16					+17					+18					+19					+20					+21					+22					+23					+24					+25					+26
8.800	0.000E+000	8.800	0.000E+000	8.800	0.000E+000	8.800	0.000E+000	8.800	0.000E+000	8.800	0.000E+000	8.800	0.000E+000	8.800	0.000E+000	8.800	0.000E+000	8.800	0.000E+000	8.800	0.000E+000	8.800	0.000E+000	8.800	0.000E+000	8.800	0.000E+000	8.800	0.000E+000	8.800	0.000E+000	8.800	0.000E+000	8.800	0.000E+000	8.800	0.000E+000	8.800	0.000E+000	8.800	1.746E-013	8.800	1.025E-010	8.800	4.996E-008	8.800	1.454E-005	8.800	2.548E-003	8.800	8.112E-002	8.800	9.163E-001
8.790	0.000E+000	8.790	0.000E+000	8.790	0.000E+000	8.790	0.000E+000	8.790	0.000E+000	8.790	0.000E+000	8.790	0.000E+000	8.790	0.000E+000	8.790	0.000E+000	8.790	0.000E+000	8.790	0.000E+000	8.790	0.000E+000	8.790	0.000E+000	8.790	0.000E+000	8.790	0.000E+000	8.790	0.000E+000	8.790	0.000E+000	8.790	0.000E+000	8.790	0.000E+000	8.790	0.000E+000	8.790	2.054E-013	8.790	1.173E-010	8.790	5.566E-008	8.790	1.577E-005	8.790	2.692E-003	8.790	8.321E-002	8.790	9.141E-001
8.780	0.000E+000	8.780	0.000E+000	8.780	0.000E+000	8.780	0.000E+000	8.780	0.000E+000	8.780	0.000E+000	8.780	0.000E+000	8.780	0.000E+000	8.780	0.000E+000	8.780	0.000E+000	8.780	0.000E+000	8.780	0.000E+000	8.780	0.000E+000	8.780	0.000E+000	8.780	0.000E+000	8.780	0.000E+000	8.780	0.000E+000	8.780	0.000E+000	8.780	0.000E+000	8.780	0.000E+000	8.780	2.418E-013	8.780	1.343E-010	8.780	6.202E-008	8.780	1.710E-005	8.780	2.844E-003	8.780	8.537E-002	8.780	9.118E-001
8.770	0.000E+000	8.770	0.000E+000	8.770	0.000E+000	8.770	0.000E+000	8.770	0.000E+000	8.770	0.000E+000	8.770	0.000E+000	8.770	0.000E+000	8.770	0.000E+000	8.770	0.000E+000	8.770	0.000E+000	8.770	0.000E+000	8.770	0.000E+000	8.770	0.000E+000	8.770	0.000E+000	8.770	0.000E+000	8.770	0.000E+000	8.770	0.000E+000	8.770	0.000E+000	8.770	0.000E+000	8.770	2.847E-013	8.770	1.538E-010	8.770	6.913E-008	8.770	1.856E-005	8.770	3.006E-003	8.770	8.758E-002	8.770	9.094E-001
8.760	0.000E+000	8.760	0.000E+000	8.760	0.000E+000	8.760	0.000E+000	8.760	0.000E+000	8.760	0.000E+000	8.760	0.000E+000	8.760	0.000E+000	8.760	0.000E+000	8.760	0.000E+000	8.760	0.000E+000	8.760	0.000E+000	8.760	0.000E+000	8.760	0.000E+000	8.760	0.000E+000	8.760	0.000E+000	8.760	0.000E+000	8.760	0.000E+000	8.760	0.000E+000	8.760	0.000E+000	8.760	3.353E-013	8.760	1.762E-010	8.760	7.707E-008	8.760	2.014E-005	8.760	3.177E-003	8.760	8.985E-002	8.760	9.070E-001
8.750	0.000E+000	8.750	0.000E+000	8.750	0.000E+000	8.750	0.000E+000	8.750	0.000E+000	8.750	0.000E+000	8.750	0.000E+000	8.750	0.000E+000	8.750	0.000E+000	8.750	0.000E+000	8.750	0.000E+000	8.750	0.000E+000	8.750	0.000E+000	8.750	0.000E+000	8.750	0.000E+000	8.750	0.000E+000	8.750	0.000E+000	8.750	0.000E+000	8.750	0.000E+000	8.750	0.000E+000	8.750	3.950E-013	8.750	2.019E-010	8.750	8.595E-008	8.750	2.186E-005	8.750	3.359E-003	8.750	9.219E-002	8.750	9.044E-001
8.740	0.000E+000	8.740	0.000E+000	8.740	0.000E+000	8.740	0.000E+000	8.740	0.000E+000	8.740	0.000E+000	8.740	0.000E+000	8.740	0.000E+000	8.740	0.000E+000	8.740	0.000E+000	8.740	0.000E+000	8.740	0.000E+000	8.740	0.000E+000	8.740	0.000E+000	8.740	0.000E+000	8.740	0.000E+000	8.740	0.000E+000	8.740	0.000E+000	8.740	0.000E+000	8.740	0.000E+000	8.740	4.657E-013	8.740	2.315E-010	8.740	9.588E-008	8.740	2.373E-005	8.740	3.552E-003	8.740	9.459E-002	8.740	9.018E-001
8.730	0.000E+000	8.730	0.000E+000	8.730	0.000E+000	8.730	0.000E+000	8.730	0.000E+000	8.730	0.000E+000	8.730	0.000E+000	8.730	0.000E+000	8.730	0.000E+000	8.730	0.000E+000	8.730	0.000E+000	8.730	0.000E+000	8.730	0.000E+000	8.730	0.000E+000	8.730	0.000E+000	8.730	0.000E+000	8.730	0.000E+000	8.730	0.000E+000	8.730	0.000E+000	8.730	0.000E+000	8.730	5.490E-013	8.730	2.655E-010	8.730	1.070E-007	8.730	2.577E-005	8.730	3.756E-003	8.730	9.706E-002	8.730	8.992E-001
8.720	0.000E+000	8.720	0.000E+000	8.720	0.000E+000	8.720	0.000E+000	8.720	0.000E+000	8.720	0.000E+000	8.720	0.000E+000	8.720	0.000E+000	8.720	0.000E+000	8.720	0.000E+000	8.720	0.000E+000	8.720	0.000E+000	8.720	0.000E+000	8.720	0.000E+000	8.720	0.000E+000	8.720	0.000E+000	8.720	0.000E+000	8.720	0.000E+000	8.720	0.000E+000	8.720	1.003E-015	8.720	6.476E-013	8.720	3.045E-010	8.720	1.194E-007	8.720	2.799E-005	8.720	3.973E-003	8.720	9.960E-002	8.720	8.964E-001
8.710	0.000E+000	8.710	0.000E+000	8.710	0.000E+000	8.710	0.000E+000	8.710	0.000E+000	8.710	0.000E+000	8.710	0.000E+000	8.710	0.000E+000	8.710	0.000E+000	8.710	0.000E+000	8.710	0.000E+000	8.710	0.000E+000	8.710	0.000E+000	8.710	0.000E+000	8.710	0.000E+000	8.710	0.000E+000	8.710	0.000E+000	8.710	0.000E+000	8.710	0.000E+000	8.710	1.226E-015	8.710	7.638E-013	8.710	3.493E-010	8.710	1.333E-007	8.710	3.040E-005	8.710	4.204E-003	8.710	1.022E-001	8.710	8.936E-001
