15072.32832,6.89
15072.02859,7.5
15071.72888,6.89
15071.42918,6.56
15071.12949,7.94
15070.82981,7.17
15070.53014,7.28
15070.23049,6.72
15069.93085,7.11
15069.63122,5.83
15069.3316,7
15069.032,6.39
15068.73241,6.89
15068.43283,7.39
15068.13326,6.5
15067.8337,6.44
15067.53416,6.67
15067.23463,6.72
15066.93511,7
15066.6356,6.94
15066.33611,7.33
15066.03663,6.72
15065.73716,7.39
15065.4377,6.83
15065.13825,7.44
15064.83882,7.89
15064.5394,7.44
15064.23999,7.22
15063.94059,6.67
15063.64121,6.94
15063.34183,7.28
15063.04247,6.39
15062.74312,6.72
15062.44379,6.44
15062.14446,7.06
15061.84515,6.61
15061.54585,7.39
15061.24657,8.39
15060.94729,6.72
15060.64803,6.83
15060.34878,6.72
15060.04954,6.28
15059.75031,6.78
15059.4511,7.83
15059.15189,7.39
15058.8527,6.33
15058.55353,7.78
15058.25436,7.39
15057.95521,7.61
15057.65607,7.44
15057.35694,6.56
15057.05782,7.06
15056.75872,6.83
15056.45962,7.33
15056.16054,7.56
15055.86147,6.39
15055.56242,6.39
15055.26337,6.44
15054.96434,7.67
15054.66532,7.17
15054.36632,6.44
15054.06732,6.67
15053.76834,7.61
15053.46937,6.94
15053.17041,7.72
15052.87146,6.72
15052.57253,8.67
15052.2736,8.22
15051.97469,7.33
15051.6758,8
15051.37691,6.94
15051.07804,8.28
15050.77917,7.22
15050.48033,7.61
15050.18149,6.83
15049.88266,7.17
15049.58385,6.89
15049.28505,7.11
15048.98626,7.78
15048.68748,7.17
15048.38872,8.22
15048.08997,6.94
15047.79123,6.94
15047.4925,8.78
15047.19378,7.22
15046.89508,6.83
15046.59639,9
15046.29771,7
15045.99904,6.39
15045.70039,7.44
15045.40175,7.28
15045.10311,8.44
15044.8045,7.94
15044.50589,6.56
15044.2073,7.44
15043.90871,6.56
15043.61014,7.56
15043.31159,8.89
15043.01304,7.61
15042.71451,7.72
15042.41598,7.28
15042.11748,7.39
15041.81898,8
15041.52049,6.5
15041.22202,6.89
15040.92356,7.5
15040.62511,7.61
15040.32667,8.11
15040.02825,7
15039.72984,6.94
15039.43144,9.06
15039.13305,8.11
15038.83467,7.33
15038.53631,7.17
15038.23796,6.78
15037.93962,7.17
15037.64129,7.94
15037.34298,7.17
15037.04467,8.17
15036.74638,7.72
15036.4481,6.89
15036.14984,7.72
15035.85158,7.33
15035.55334,8.89
15035.25511,6.89
15034.95689,5.89
15034.65868,7.89
15034.36049,7.22
15034.06231,7.06
15033.76414,7.33
15033.46598,7.33
15033.16783,8.33
15032.8697,7.56
15032.57158,9
15032.27347,7.33
15031.97537,7.83
15031.67729,8.33
15031.37921,7.33
15031.08115,8.5
15030.78311,8.61
15030.48507,7.06
15030.18704,6.89
15029.88903,7.11
15029.59103,7.33
15029.29304,6.44
15028.99507,9.06
15028.6971,8
15028.39915,8.78
15028.10121,8.22
15027.80328,6.72
15027.50537,8.44
15027.20746,8.17
15026.90957,7.78
15026.61169,8.56
15026.31383,7.61
15026.01597,8.33
15025.71813,8.67
15025.4203,7.56
15025.12248,7.89
15024.82467,7.83
15024.52688,7.22
15024.22909,8.67
15023.93132,8.67
15023.63357,8.39
15023.33582,6.72
15023.03808,9.39
15022.74036,9
15022.44265,8.11
15022.14495,8
15021.84727,9.56
15021.54959,9.28
15021.25193,7.72
15020.95428,8.33
15020.65665,9.06
15020.35902,8.72
15020.06141,8.11
15019.76381,8.5
15019.46622,7.78
15019.16864,8.5
15018.87107,8.5
15018.57352,8.28
15018.27598,8.33
15017.97845,8.06
15017.68093,8.39
15017.38343,8.61
15017.08594,9.11
15016.78846,6.61
15016.49099,8.72
15016.19353,9.56
15015.89609,7.89
15015.59865,9
15015.30123,8.67
15015.00383,8.83
15014.70643,8
15014.40905,9.06
15014.11167,8.5
15013.81431,9.28
15013.51697,7.78
15013.21963,8.06
15012.92231,8.78
15012.625,9.72
15012.3277,7.72
15012.03041,8.83
15011.73313,8.94
15011.43587,9.17
15011.13862,8.33
15010.84138,8
15010.54415,8.11
15010.24694,9.83
15009.94973,8.44
15009.65254,7.33
15009.35536,10.28
15009.0582,8.17
15008.76104,9.06
15008.4639,9.61
15008.16677,9.28
15007.86965,8.33
15007.57254,8.83
15007.27545,8.94
15006.97837,10.11
15006.68129,9
15006.38424,8.94
15006.08719,9.5
15005.79016,9.83
15005.49313,8.89
15005.19612,9.78
15004.89912,8.67
15004.60214,8.72
15004.30516,7.94
15004.0082,8.67
15003.71125,9.61
15003.41431,7.89
15003.11739,9.72
15002.82047,9.22
15002.52357,9.33
15002.22668,9.44
15001.9298,8.56
15001.63294,10.22
15001.33608,10.83
15001.03924,9.11
15000.74241,10.22
15000.4456,9.83
15000.14879,11.06
14999.852,9.17
14999.55521,9.06
14999.25844,10.67
14998.96169,9.67
14998.66494,10.56
14998.36821,9.89
14998.07149,9.11
14997.77478,9.78
14997.47808,9.94
14997.18139,11.56
14996.88472,11
14996.58806,10.44
14996.29141,9.33
14995.99477,9.67
14995.69815,10.39
14995.40153,11.17
14995.10493,9.78
14994.80834,10.44
14994.51177,11.44
14994.2152,11
14993.91865,10.5
14993.62211,10.61
14993.32558,10.17
14993.02906,10.22
14992.73256,11.44
14992.43606,11.39
14992.13958,11.56
14991.84311,12.06
14991.54666,12.39
14991.25021,12.17
14990.95378,11.67
14990.65736,13
14990.36095,10.94
14990.06455,10.78
14989.76816,12.72
14989.47179,10.61
14989.17543,14.22
14988.87908,12.56
14988.58274,12.5
14988.28642,12.61
14987.99011,13.28
14987.69381,13.33
14987.39752,10.11
14987.10124,12.78
14986.80497,13.44
14986.50872,14.17
14986.21248,13.28
14985.91625,13.28
14985.62003,15.11
14985.32383,12.17
14985.02764,13.83
14984.73146,14.28
14984.43529,13.17
14984.13913,13.78
14983.84298,13.61
14983.54685,15.28
14983.25073,14.39
14982.95462,15.33
14982.65852,16.56
14982.36244,13.67
14982.06637,14.78
14981.7703,15.89
14981.47426,15.89
14981.17822,16.61
14980.88219,17.06
14980.58618,16.61
14980.29018,16.72
14979.99419,16.28
14979.69821,18.44
14979.40225,17.83
14979.10629,18.5
14978.81035,20.33
14978.51442,19.28
14978.21851,17.56
14977.9226,20.22
14977.62671,22.83
14977.33083,19.17
14977.03496,21.83
14976.7391,21.72
14976.44325,22.39
14976.14742,23.94
14975.8516,22.28
14975.55579,24
14975.25999,26.17
14974.9642,25.5
14974.66843,25.33
14974.37267,24.78
14974.07692,30.67
14973.78118,28.78
14973.48546,28.67
14973.18974,26.67
14972.89404,32.44
14972.59835,30.89
14972.30267,32.06
14972.00701,35
14971.71135,36.56
14971.41571,32.5
14971.12008,35.67
14970.82446,39.72
14970.52886,40.89
14970.23326,41.89
14969.93768,39.78
14969.64211,48.56
14969.34655,48.39
14969.051,48.5
14968.75547,51.67
14968.45995,53.61
14968.16444,54.28
14967.86894,57.39
14967.57345,63.5
14967.27798,62.89
14966.98251,73.39
14966.68706,72.56
14966.39162,78
14966.0962,80.45
14965.80078,87.61
14965.50538,92.78
14965.20999,99.39
14964.91461,111.17
14964.61924,127
14964.32389,130.11
14964.02854,138
14963.73321,152
14963.43789,166.23
14963.14259,178.62
14962.84729,196.56
14962.55201,211.29
14962.25674,238.85
14961.96148,257.07
14961.66623,291.63
14961.37099,319.8
14961.07577,360.31
14960.78056,399.14
14960.48536,452.15
14960.19017,492.05
14959.89499,551.73
14959.59983,595.02
14959.30468,634.14
14959.00954,676.1
14958.71441,697.66
14958.41929,710.44
14958.12419,704.88
14957.82909,683.49
14957.53401,628.97
14957.23894,591.13
14956.94389,538.95
14956.64884,494.89
14956.35381,435.82
14956.05879,400.81
14955.76378,362.47
14955.46878,322.19
14955.1738,294.74
14954.87882,263.46
14954.58386,240.01
14954.28891,224.9
14953.99397,191.17
14953.69905,185.17
14953.40413,164.95
14953.10923,153.12
14952.81434,142.73
14952.51946,130.95
14952.2246,125.84
14951.92974,115.78
14951.6349,103.72
14951.34007,102.22
14951.04525,91.22
14950.75045,87.5
14950.45565,84.83
14950.16087,78.28
14949.8661,75.11
14949.57134,69.17
14949.27659,64.33
14948.98186,64.33
14948.68713,58.83
14948.39242,55.11
14948.09772,53
14947.80304,53.28
14947.50836,49.56
14947.2137,46.72
14946.91905,48.06
14946.62441,44.72
