3087.940427,1.180932,0,0.16377
3088.04375,1.043146,0,0.15216
3088.147073,0.86201,0,0.13984
3088.250364,1.283179,0,0.17462
3088.353688,0.815212,0,0.1289
3088.457011,0.836878,0,0.13948
3088.560302,1.161791,0,0.1643
3088.663625,0.976314,0,0.14395
3088.766948,0.999933,0,0.14906
3088.870239,1.120803,0,0.16525
3088.973563,0.890917,0,0.13914
3089.076886,1.083447,0,0.15171
3089.180177,0.999137,0,0.15063
3089.2835,0.950907,0,0.14501
3089.386823,1.180504,0,0.16371
3089.490114,1.023615,0,0.1561
3089.593438,1.263746,0,0.16739
3089.696761,1.127665,0,0.15638
3089.800052,1.059454,0,0.14835
3089.903375,1.387807,0,0.18382
3090.006698,1.49925,0,0.18454
3090.109989,1.402213,0,0.15485
3090.213313,1.754152,0,0.19736
3090.316636,1.332762,0,0.1781
3090.419927,1.68989,0,0.16112
3090.52325,0.971057,0,0.16184
3090.626573,1.305157,0,0.19038
3090.729864,1.041158,0,0.14874
3090.833188,1.437377,0,0.18713
3090.936511,1.556077,0,0.19011
3091.039802,2.110243,0,0.22121
3091.143125,2.510358,0,0.24735
3091.246448,2.246518,0,0.2368
3091.349739,3.924574,0,0.30189
3091.453063,4.900817,0,0.32245
3091.556386,7.673712,0,0.41254
3091.659677,10.926439,0,0.52939
3091.763,14.457465,0,0.56064
3091.866323,13.45463,0,0.53477
3091.969614,9.321727,0,0.44541
3092.072938,5.244576,0,0.3663
3092.176261,4.434332,0,0.32086
3092.279552,2.31767,0,0.22199
3092.382875,2.204842,0,0.21415
3092.486198,1.890811,0,0.20272
3092.589489,1.733256,0,0.19625
3092.692813,1.184366,0,0.16584
3092.796136,1.34595,0,0.16567
3092.899427,1.066195,0,0.15552
3093.00275,1.287137,0,0.18388
3093.106073,0.90874,0,0.14368
3093.209364,1.075269,0,0.14242
3093.312688,0.975383,0,0.1505
3093.416011,1.064396,0,0.15363
3093.519302,0.951701,0,0.15048
3093.622625,0.917862,0,0.13683
3093.725948,0.9264,0,0.15028
3093.829239,1.21086,0,0.16038
3093.932563,0.755305,0,0.13566
3094.035886,0.681075,0,0.12435
3094.139177,0.768433,0,0.1215
3094.2425,1.045733,0,0.15589
3094.345823,0.723932,0,0.13443
3094.449114,1.018292,0,0.13731
3094.552438,0.790661,0,0.1356
3094.655761,0.713674,0,0.1303
3094.759052,0.891537,0,0.13923
3094.862375,0.952358,0,0.15058
3094.965698,0.719876,0,0.12929
3095.068989,0.787201,0,0.12941
3095.172313,0.754282,0,0.12936
3095.275636,1.094651,0,0.16318
3095.378927,0.930887,0,0.14538
3095.48225,0.608444,0,0.11499
3095.585573,0.871413,0,0.13609
3095.688864,1.065932,0,0.15385
3095.792188,0.836528,0,0.13942
3095.895511,0.906323,0,0.14513
3095.998802,0.927975,0,0.14859
3096.102125,0.764136,0,0.12736
3096.205448,0.87418,0,0.13489
3096.308739,0.726414,0,0.12841
3096.412063,0.761307,0,0.13458
3096.515386,0.772833,0,0.13254
3096.618677,0.877605,0,0.13383
3096.722,0.898069,0,0.14968
3096.825323,0.722482,0,0.1239
3096.928614,0.975656,0,0.15237
3097.031938,0.658552,0,0.11828
3097.135261,0.789431,0,0.13539
3097.238552,0.731779,0,0.1336
3097.341875,0.840163,0,0.11541
3097.445198,0.603795,0,0.11841
3097.548489,0.974586,0,0.15606
3097.651813,0.604033,0,0.11846
3097.755136,0.790643,0,0.13559
3097.858427,0.65131,0,0.11891
3097.96175,0.691687,0,0.13312
3098.065073,0.930401,0,0.1453
3098.168364,0.759598,0,0.1284
3098.271688,0.695259,0,0.12291
3098.375011,0.725508,0,0.12825
3098.478302,0.893826,0,0.13792
3098.581625,0.78085,0,0.13804
3098.684948,0.817235,0,0.13621
3098.788239,1.044653,0,0.15238
3098.891563,0.760671,0,0.12858
3098.994886,0.858867,0,0.1412
