"8030.73	",1
"8030.74	",1
"8030.75	",1
"8030.76	",1
"8030.77	",1
"8030.78	",1
"8030.79	",1
"8030.8	",1
"8030.81	",1
"8030.82	",1
"8030.83	",1
"8030.84	",1
"8030.85	",1
"8030.86	",1
"8030.87	",1
"8030.88	",1
"8030.89	",1
"8030.9	",1
"8030.91	",1
"8030.92	",1
"8030.93	",1
"8030.94	",1
"8030.95	",1
"8030.96	",1
"8030.97	",1
"8030.98	",1
"8030.99	",1
"8031	",1
"8031.01	",1
"8031.02	",1
"8031.03	",1
"8031.04	",1
"8031.05	",1
"8031.06	",1
"8031.07	",1
"8031.08	",1
"8031.09	",1
"8031.1	",1
"8031.11	",1
"8031.12	",1
"8031.13	",1
"8031.14	",1
"8031.15	",1
"8031.16	",1
"8031.17	",1
"8031.18	",1
"8031.19	",1
"8031.2	",1
"8031.21	",1
"8031.22	",1
"8031.23	",1
"8031.24	",1
"8031.25	",1
"8031.26	",1
"8031.27	",1
"8031.28	",1
"8031.29	",1
"8031.3	",1
"8031.31	",1
"8031.32	",1
"8031.33	",1
"8031.34	",1
"8031.35	",1
"8031.36	",1
"8031.37	",1
"8031.38	",1
"8031.39	",1
"8031.4	",1
"8031.41	",1
"8031.42	",1
"8031.43	",1
"8031.44	",1
"8031.45	",1
"8031.46	",1
"8031.47	",1
"8031.48	",1
"8031.49	",1
"8031.5	",1
"8031.51	",1
"8031.52	",1
"8031.53	",1
"8031.54	",1
"8031.55	",1
"8031.56	",1
"8031.57	",1
"8031.58	",1
"8031.59	",1
"8031.6	",1
"8031.61	",1
"8031.62	",1
"8031.63	",1
"8031.64	",1
"8031.65	",1
"8031.66	",1
"8031.67	",1
"8031.68	",1
"8031.69	",1
"8031.7	",1
"8031.71	",1
"8031.72	",1
"8031.73	",1
"8031.74	",1
"8031.75	",1
"8031.76	",1
"8031.77	",1
"8031.78	",1
"8031.79	",1
"8031.8	",1
"8031.81	",1
"8031.82	",1
"8031.83	",1
"8031.84	",1
"8031.85	",1
"8031.86	",1
"8031.87	",1
"8031.88	",1
"8031.89	",1
"8031.9	",1
"8031.91	",1
"8031.92	",1
"8031.93	",1
"8031.94	",1
"8031.95	",1
"8031.96	",1
"8031.97	",1
"8031.98	",1
"8031.99	",1
"8032	",1
"8032.01	",1
"8032.02	",1
"8032.03	",1
"8032.04	",1
"8032.05	",1
"8032.06	",1
"8032.07	",1
"8032.08	",1
"8032.09	",1
"8032.1	",1
"8032.11	",1
"8032.12	",1
"8032.13	",1
"8032.14	",1
"8032.15	",1
"8032.16	",1
"8032.17	",1
"8032.18	",1
"8032.19	",1
"8032.2	",1
"8032.21	",1
"8032.22	",1
"8032.23	",1
"8032.24	",1
"8032.25	",1
"8032.26	",1
"8032.27	",1
"8032.28	",1
"8032.29	",1
"8032.3	",1
"8032.31	",1
"8032.32	",1
"8032.33	",1
"8032.34	",1
"8032.35	",1
"8032.36	",1
"8032.37	",1
"8032.38	",1
"8032.39	",1
"8032.4	",1
"8032.41	",1
"8032.42	",1
"8032.43	",1
"8032.44	",1
"8032.45	",1
"8032.46	",1
"8032.47	",1
"8032.48	",1
"8032.49	",1
"8032.5	",1
"8032.51	",1
"8032.52	",1
"8032.53	",1
"8032.54	",1
"8032.55	",1
"8032.56	",1
"8032.57	",1
"8032.58	",1
"8032.59	",1
"8032.6	",1
"8032.61	",1
"8032.62	",1
"8032.63	",1
"8032.64	",1
"8032.65	",1
"8032.66	",1
"8032.67	",1
"8032.68	",1
"8032.69	",1
"8032.7	",1
"8032.71	",1
"8032.72	",1
"8032.73	",1
"8032.74	",1
"8032.75	",1
"8032.76	",1
"8032.77	",1
"8032.78	",1
"8032.79	",1
"8032.8	",1
"8032.81	",1
"8032.82	",1
"8032.83	",1
"8032.84	",1
"8032.85	",1
"8032.86	",1
"8032.87	",1
"8032.88	",1
"8032.89	",1
"8032.9	",1
"8032.91	",1
"8032.92	",1
"8032.93	",1
"8032.94	",1
"8032.95	",1
"8032.96	",1
"8032.97	",1
"8032.98	",1
"8032.99	",1
"8033	",1
"8033.01	",1
"8033.02	",1
"8033.03	",1
"8033.04	",1
"8033.05	",1
"8033.06	",1
"8033.07	",1
"8033.08	",1
"8033.09	",1
"8033.1	",1
"8033.11	",1
"8033.12	",1
"8033.13	",1
"8033.14	",1
"8033.15	",1
"8033.16	",1
"8033.17	",1
"8033.18	",1
"8033.19	",1
"8033.2	",1
"8033.21	",1
"8033.22	",1
"8033.23	",1
"8033.24	",1
"8033.25	",1
"8033.26	",1
"8033.27	",1
"8033.28	",1
"8033.29	",1
"8033.3	",1
"8033.31	",1
"8033.32	",1
"8033.33	",1
"8033.34	",1
"8033.35	",1
"8033.36	",1
"8033.37	",1
"8033.38	",1
"8033.39	",1
"8033.4	",1
"8033.41	",1
"8033.42	",1
"8033.43	",1
"8033.44	",1
"8033.45	",1
"8033.46	",1
"8033.47	",1
"8033.48	",1
"8033.49	",1
"8033.5	",1
"8033.51	",1
"8033.52	",1
"8033.53	",1
"8033.54	",1
"8033.55	",1
"8033.56	",1
"8033.57	",1
"8033.58	",1
"8033.59	",1
"8033.6	",1
"8033.61	",1
"8033.62	",1
"8033.63	",1
"8033.64	",1
"8033.65	",1
"8033.66	",1
"8033.67	",1
"8033.68	",1
"8033.69	",1
"8033.7	",1
"8033.71	",1
"8033.72	",1
"8033.73	",1
"8033.74	",1
"8033.75	",1
"8033.76	",1
"8033.77	",1
"8033.78	",1
"8033.79	",1
"8033.8	",1
"8033.81	",1
"8033.82	",1
"8033.83	",1
"8033.84	",1
"8033.85	",1
"8033.86	",1
"8033.87	",1
"8033.88	",1
"8033.89	",1
"8033.9	",1
"8033.91	",1
"8033.92	",1
"8033.93	",1
"8033.94	",1
"8033.95	",1
"8033.96	",1
"8033.97	",1
"8033.98	",1
"8033.99	",1
"8034	",1
"8034.01	",1
"8034.02	",1
"8034.03	",1
"8034.04	",1
"8034.05	",1
"8034.06	",1
"8034.07	",1
"8034.08	",1
"8034.09	",1
"8034.1	",1
"8034.11	",1
"8034.12	",1
"8034.13	",1
"8034.14	",1
"8034.15	",1
"8034.16	",1
"8034.17	",1
"8034.18	",1
"8034.19	",1
"8034.2	",1
"8034.21	",1
"8034.22	",1
"8034.23	",1
"8034.24	",1
"8034.25	",1
"8034.26	",1
"8034.27	",1
"8034.28	",1
"8034.29	",1
"8034.3	",1
"8034.31	",1
"8034.32	",1
"8034.33	",1
"8034.34	",1
"8034.35	",1
"8034.36	",1
"8034.37	",1
"8034.38	",1
"8034.39	",1
"8034.4	",1
"8034.41	",1
"8034.42	",1
"8034.43	",1
"8034.44	",1
"8034.45	",1
"8034.46	",1
"8034.47	",1
"8034.48	",1
"8034.49	",1
"8034.5	",1
"8034.51	",1
"8034.52	",1
"8034.53	",1
"8034.54	",1
"8034.55	",1
"8034.56	",1
"8034.57	",1
"8034.58	",1
"8034.59	",1
"8034.6	",1
"8034.61	",1
"8034.62	",1
"8034.63	",1
"8034.64	",1
"8034.65	",1
"8034.66	",1
"8034.67	",1
"8034.68	",1
"8034.69	",1
"8034.7	",1
"8034.71	",1
"8034.72	",1
"8034.73	",1
"8034.74	",1
"8034.75	",1
"8034.76	",1
"8034.77	",1
"8034.78	",1
"8034.79	",1
"8034.8	",1
"8034.81	",1
"8034.82	",1
"8034.83	",1
"8034.84	",1
"8034.85	",1
"8034.86	",1
"8034.87	",1
"8034.88	",1
"8034.89	",1
"8034.9	",1
"8034.91	",1
"8034.92	",1
"8034.93	",1
"8034.94	",1
"8034.95	",1
"8034.96	",1
"8034.97	",1
"8034.98	",1
"8034.99	",1
"8035	",1
"8035.01	",1
"8035.02	",1
"8035.03	",1
"8035.04	",1
"8035.05	",1
"8035.06	",1
"8035.07	",1
"8035.08	",1
"8035.09	",1
"8035.1	",1
"8035.11	",1
"8035.12	",1
"8035.13	",1
"8035.14	",1
"8035.15	",1
"8035.16	",1
"8035.17	",1
"8035.18	",1
"8035.19	",1
"8035.2	",1
"8035.21	",1
"8035.22	",1
"8035.23	",1
"8035.24	",1
"8035.25	",1
"8035.26	",1
"8035.27	",1
"8035.28	",1
"8035.29	",1
"8035.3	",1
"8035.31	",1
"8035.32	",1
"8035.33	",1
"8035.34	",1
"8035.35	",1
"8035.36	",1
"8035.37	",1
"8035.38	",1
"8035.39	",1
"8035.4	",1
"8035.41	",1
"8035.42	",1
"8035.43	",1
"8035.44	",1
"8035.45	",1
"8035.46	",1
"8035.47	",1
"8035.48	",1
"8035.49	",1
"8035.5	",1
"8035.51	",1
"8035.52	",1
"8035.53	",1
"8035.54	",1
"8035.55	",1
"8035.56	",1
"8035.57	",1
"8035.58	",1
"8035.59	",1
"8035.6	",1
"8035.61	",1
"8035.62	",1
"8035.63	",1
"8035.64	",1
"8035.65	",1
"8035.66	",1
"8035.67	",1
"8035.68	",1
"8035.69	",1
"8035.7	",1
"8035.71	",1
"8035.72	",1
"8035.73	",1
"8035.74	",1
"8035.75	",1
"8035.76	",1
"8035.77	",1
"8035.78	",1
"8035.79	",1
"8035.8	",1
"8035.81	",1
"8035.82	",1
"8035.83	",1
"8035.84	",1
"8035.85	",1
"8035.86	",1
"8035.87	",1
"8035.88	",1
"8035.89	",1
"8035.9	",1
"8035.91	",1
"8035.92	",1
"8035.93	",1
"8035.94	",1
"8035.95	",1
"8035.96	",1
"8035.97	",1
"8035.98	",1
"8035.99	",1
"8036	",1
"8036.01	",1
"8036.02	",1
"8036.03	",1
"8036.04	",1
"8036.05	",1
"8036.06	",1
"8036.07	",1
"8036.08	",1
"8036.09	",1
"8036.1	",1
"8036.11	",1
"8036.12	",1
"8036.13	",1
"8036.14	",1
"8036.15	",1
"8036.16	",1
"8036.17	",1
"8036.18	",1
"8036.19	",1
"8036.2	",1
"8036.21	",1
"8036.22	",1
"8036.23	",1
"8036.24	",1
"8036.25	",1
"8036.26	",1
"8036.27	",1
"8036.28	",1
"8036.29	",1
"8036.3	",1
"8036.31	",1
"8036.32	",1
"8036.33	",1
"8036.34	",1
"8036.35	",1
"8036.36	",1
"8036.37	",1
"8036.38	",1
"8036.39	",1
"8036.4	",1
"8036.41	",1
"8036.42	",1
"8036.43	",1
"8036.44	",1
"8036.45	",1
"8036.46	",1
"8036.47	",1
"8036.48	",1
"8036.49	",1
"8036.5	",1
"8036.51	",1
"8036.52	",1
"8036.53	",1
"8036.54	",1
"8036.55	",1
"8036.56	",1
"8036.57	",1
"8036.58	",1
"8036.59	",1
"8036.6	",1
"8036.61	",1
"8036.62	",1
"8036.63	",1
"8036.64	",1
"8036.65	",1
"8036.66	",1
"8036.67	",1
"8036.68	",1
"8036.69	",1
"8036.7	",1
"8036.71	",1
"8036.72	",1
"8036.73	",1
"8036.74	",1
"8036.75	",1
"8036.76	",1
"8036.77	",1
"8036.78	",1
"8036.79	",1
"8036.8	",1
"8036.81	",1
"8036.82	",1
"8036.83	",1
"8036.84	",1
"8036.85	",1
"8036.86	",1
"8036.87	",1
"8036.88	",1
"8036.89	",1
"8036.9	",1
"8036.91	",1
"8036.92	",1
"8036.93	",1
"8036.94	",1
"8036.95	",1
"8036.96	",1
"8036.97	",1
"8036.98	",1
"8036.99	",1
"8037	",1
"8037.01	",1
"8037.02	",1
"8037.03	",1
"8037.04	",1
"8037.05	",1
"8037.06	",1
"8037.07	",1
"8037.08	",1
"8037.09	",1
"8037.1	",1
"8037.11	",1
"8037.12	",1
"8037.13	",1
"8037.14	",1
"8037.15	",1
"8037.16	",1
"8037.17	",1
"8037.18	",1
"8037.19	",1
"8037.2	",1
"8037.21	",1
"8037.22	",1
"8037.23	",1
"8037.24	",1
"8037.25	",1
"8037.26	",1
"8037.27	",1
"8037.28	",1
"8037.29	",1
"8037.3	",1
"8037.31	",1
"8037.32	",1
"8037.33	",1
"8037.34	",1
"8037.35	",1
"8037.36	",1
"8037.37	",1
"8037.38	",1
"8037.39	",1
"8037.4	",1
"8037.41	",1
"8037.42	",1
"8037.43	",1
"8037.44	",1
"8037.45	",1
"8037.46	",1
"8037.47	",1
"8037.48	",1
"8037.49	",1
"8037.5	",1
"8037.51	",1
"8037.52	",1
"8037.53	",1
"8037.54	",1
"8037.55	",1
"8037.56	",1
"8037.57	",1
"8037.58	",1
"8037.59	",1
"8037.6	",1
"8037.61	",1
"8037.62	",1
"8037.63	",1
"8037.64	",1
"8037.65	",1
"8037.66	",1
"8037.67	",1
"8037.68	",1
"8037.69	",1
"8037.7	",1
"8037.71	",1
"8037.72	",1
"8037.73	",1
"8037.74	",1
"8037.75	",1
"8037.76	",1
"8037.77	",1
"8037.78	",1
"8037.79	",1
"8037.8	",1
"8037.81	",1
"8037.82	",1
"8037.83	",1
"8037.84	",1
"8037.85	",1
"8037.86	",1
"8037.87	",1
"8037.88	",1
"8037.89	",1
"8037.9	",1
"8037.91	",1
"8037.92	",1
"8037.93	",1
"8037.94	",1
"8037.95	",1
"8037.96	",1
"8037.97	",1
"8037.98	",1
"8037.99	",1
"8038	",1
"8038.01	",1
"8038.02	",1
"8038.03	",1
"8038.04	",1
"8038.05	",1
"8038.06	",1
"8038.07	",1
"8038.08	",1
"8038.09	",1
"8038.1	",1
"8038.11	",1
"8038.12	",1
"8038.13	",1
"8038.14	",1
"8038.15	",1
"8038.16	",1
"8038.17	",1
"8038.18	",1
"8038.19	",1
"8038.2	",1
"8038.21	",1
"8038.22	",1
"8038.23	",1
"8038.24	",1
"8038.25	",1
"8038.26	",1
"8038.27	",1
"8038.28	",1
"8038.29	",1
"8038.3	",1
"8038.31	",1
"8038.32	",1
"8038.33	",1
"8038.34	",1
"8038.35	",1
"8038.36	",1
"8038.37	",1
"8038.38	",1
"8038.39	",1
"8038.4	",1
"8038.41	",1
"8038.42	",1
"8038.43	",1
"8038.44	",1
"8038.45	",1
"8038.46	",1
"8038.47	",1
"8038.48	",1
"8038.49	",1
"8038.5	",1
"8038.51	",1
"8038.52	",1
"8038.53	",1
"8038.54	",1
"8038.55	",1
"8038.56	",1
"8038.57	",1
"8038.58	",1
"8038.59	",1
"8038.6	",1
"8038.61	",1
"8038.62	",1
"8038.63	",1
"8038.64	",1
"8038.65	",1
"8038.66	",1
"8038.67	",1
"8038.68	",1
"8038.69	",1
"8038.7	",1
"8038.71	",1
"8038.72	",1
"8038.73	",1
"8038.74	",1
"8038.75	",1
"8038.76	",1
"8038.77	",1
"8038.78	",1
"8038.79	",1
"8038.8	",1
"8038.81	",1
"8038.82	",1
"8038.83	",1
"8038.84	",1
"8038.85	",1
"8038.86	",1
"8038.87	",1
"8038.88	",1
"8038.89	",1
"8038.9	",1
"8038.91	",1
"8038.92	",1
"8038.93	",1
"8038.94	",1
"8038.95	",1
"8038.96	",1
"8038.97	",1
"8038.98	",1
"8038.99	",1
"8039	",1
"8039.01	",1
"8039.02	",1
"8039.03	",1
"8039.04	",1
"8039.05	",1
"8039.06	",1
"8039.07	",1
"8039.08	",1
"8039.09	",1
"8039.1	",1
"8039.11	",1
"8039.12	",1
"8039.13	",1
"8039.14	",1
"8039.15	",1
"8039.16	",1
"8039.17	",1
"8039.18	",1
"8039.19	",1
"8039.2	",1
"8039.21	",1
"8039.22	",1
"8039.23	",1
"8039.24	",1
"8039.25	",1
"8039.26	",1
"8039.27	",1
"8039.28	",1
"8039.29	",1
"8039.3	",1
"8039.31	",1
"8039.32	",1
"8039.33	",1
"8039.34	",1
"8039.35	",1
"8039.36	",1
"8039.37	",1
"8039.38	",1
"8039.39	",1
"8039.4	",1
"8039.41	",1
"8039.42	",1
"8039.43	",1
"8039.44	",1
"8039.45	",1
"8039.46	",1
"8039.47	",1
"8039.48	",1
"8039.49	",1
"8039.5	",1
"8039.51	",1
"8039.52	",1
"8039.53	",1
"8039.54	",1
"8039.55	",1
"8039.56	",1
"8039.57	",1
"8039.58	",1
"8039.59	",1
"8039.6	",1
"8039.61	",1
"8039.62	",1
"8039.63	",1
"8039.64	",1
"8039.65	",1
"8039.66	",1
"8039.67	",1
"8039.68	",1
"8039.69	",1
"8039.7	",1
"8039.71	",1
"8039.72	",1
"8039.73	",1
"8039.74	",1
"8039.75	",1
"8039.76	",1
"8039.77	",1
"8039.78	",1
"8039.79	",1
"8039.8	",1
"8039.81	",1
"8039.82	",1
"8039.83	",1
"8039.84	",1
"8039.85	",1
"8039.86	",1
"8039.87	",1
"8039.88	",1
"8039.89	",1
"8039.9	",1
"8039.91	",1
"8039.92	",1
"8039.93	",1
"8039.94	",1
"8039.95	",1
"8039.96	",1
"8039.97	",1
"8039.98	",1
"8039.99	",1
"8040	",1
"8040.01	",1
"8040.02	",1
"8040.03	",1
"8040.04	",1
"8040.05	",1
"8040.06	",1
"8040.07	",1
"8040.08	",1
"8040.09	",1
"8040.1	",1
"8040.11	",1
"8040.12	",1
"8040.13	",1
"8040.14	",1
"8040.15	",1
"8040.16	",1
"8040.17	",1
"8040.18	",1
"8040.19	",1
"8040.2	",1
"8040.21	",1
"8040.22	",1
"8040.23	",1
"8040.24	",1
"8040.25	",1
"8040.26	",1
"8040.27	",1
"8040.28	",1
"8040.29	",1
"8040.3	",1
"8040.31	",1
"8040.32	",1
"8040.33	",1
"8040.34	",1
"8040.35	",1
"8040.36	",1
"8040.37	",1
"8040.38	",1
"8040.39	",1
"8040.4	",1
"8040.41	",1
"8040.42	",1
"8040.43	",1
"8040.44	",1
"8040.45	",1
"8040.46	",1
"8040.47	",1
"8040.48	",1
"8040.49	",1
"8040.5	",1
"8040.51	",1
"8040.52	",1
"8040.53	",1
"8040.54	",1
"8040.55	",1
"8040.56	",1
"8040.57	",1
"8040.58	",1
"8040.59	",1
"8040.6	",1
"8040.61	",1
"8040.62	",1
"8040.63	",1
"8040.64	",1
"8040.65	",1
"8040.66	",1
"8040.67	",1
"8040.68	",1
"8040.69	",1
"8040.7	",1
"8040.71	",1
"8040.72	",1
"8040.73	",1
"8040.74	",1
"8040.75	",1
"8040.76	",1
"8040.77	",1
"8040.78	",1
"8040.79	",1
"8040.8	",1
"8040.81	",1
"8040.82	",1
"8040.83	",1
"8040.84	",1
"8040.85	",1
"8040.86	",1
"8040.87	",1
"8040.88	",1
"8040.89	",1
"8040.9	",1
"8040.91	",1
"8040.92	",1
"8040.93	",1
"8040.94	",1
"8040.95	",1
"8040.96	",1
"8040.97	",1
"8040.98	",1
"8040.99	",1
"8041	",1
"8041.01	",1
"8041.02	",1
"8041.03	",1
"8041.04	",1
"8041.05	",1
"8041.06	",1
"8041.07	",1
"8041.08	",1
"8041.09	",1
"8041.1	",1
"8041.11	",1
"8041.12	",1
"8041.13	",1
"8041.14	",1
"8041.15	",1
"8041.16	",1
"8041.17	",1
"8041.18	",1
"8041.19	",1
"8041.2	",1
"8041.21	",1
"8041.22	",1
"8041.23	",1
"8041.24	",1
"8041.25	",1
"8041.26	",1
"8041.27	",1
"8041.28	",1
"8041.29	",1
"8041.3	",1
"8041.31	",1
"8041.32	",1
"8041.33	",1
"8041.34	",1
"8041.35	",1
"8041.36	",1
"8041.37	",1
"8041.38	",1
"8041.39	",1
"8041.4	",1
"8041.41	",1
"8041.42	",1
"8041.43	",1
"8041.44	",1
"8041.45	",1
"8041.46	",1
"8041.47	",1
"8041.48	",1
"8041.49	",1
"8041.5	",1
"8041.51	",1
"8041.52	",1
"8041.53	",1
"8041.54	",1
"8041.55	",1
"8041.56	",1
"8041.57	",1
"8041.58	",1
"8041.59	",1
"8041.6	",1
"8041.61	",1
"8041.62	",1
"8041.63	",1
"8041.64	",1
"8041.65	",1
"8041.66	",1
"8041.67	",1
"8041.68	",1
"8041.69	",1
"8041.7	",1
"8041.71	",1
"8041.72	",1
"8041.73	",1
"8041.74	",1
"8041.75	",1
"8041.76	",1
"8041.77	",1
"8041.78	",1
"8041.79	",1
"8041.8	",1
"8041.81	",1
"8041.82	",1
"8041.83	",1
"8041.84	",1
"8041.85	",1
"8041.86	",1
"8041.87	",1
"8041.88	",1
"8041.89	",1
"8041.9	",1
"8041.91	",1
"8041.92	",1
"8041.93	",1
"8041.94	",1
"8041.95	",1
"8041.96	",1
"8041.97	",1
"8041.98	",1
"8041.99	",1
"8042	",1
"8042.01	",1
"8042.02	",1
"8042.03	",1
"8042.04	",1
"8042.05	",1
"8042.06	",1
"8042.07	",1
"8042.08	",1
"8042.09	",1
"8042.1	",1
"8042.11	",1
"8042.12	",1
"8042.13	",1
"8042.14	",1
"8042.15	",1
"8042.16	",1
"8042.17	",1
"8042.18	",1
"8042.19	",1
"8042.2	",1
"8042.21	",1
"8042.22	",1
"8042.23	",1
"8042.24	",1
"8042.25	",1
"8042.26	",1
"8042.27	",1
"8042.28	",1
"8042.29	",1
"8042.3	",1
"8042.31	",1
"8042.32	",1
"8042.33	",1
"8042.34	",1
"8042.35	",1
"8042.36	",1
"8042.37	",1
"8042.38	",1
"8042.39	",1
"8042.4	",1
"8042.41	",1
"8042.42	",1
"8042.43	",1
"8042.44	",1
"8042.45	",1
"8042.46	",1
"8042.47	",1
"8042.48	",1
"8042.49	",1
"8042.5	",1
"8042.51	",1
"8042.52	",1
"8042.53	",1
"8042.54	",1
"8042.55	",1
"8042.56	",1
"8042.57	",1
"8042.58	",1
"8042.59	",1
"8042.6	",1
"8042.61	",1
"8042.62	",1
"8042.63	",1
"8042.64	",1
"8042.65	",1
"8042.66	",1
"8042.67	",1
"8042.68	",1
"8042.69	",1
"8042.7	",1
"8042.71	",1
"8042.72	",1
"8042.73	",1
"8042.74	",1
"8042.75	",1
"8042.76	",1
"8042.77	",1
"8042.78	",1
"8042.79	",1
"8042.8	",1
"8042.81	",1
"8042.82	",1
"8042.83	",1
"8042.84	",1
"8042.85	",1
"8042.86	",1
"8042.87	",1
"8042.88	",1
"8042.89	",1
"8042.9	",1
"8042.91	",1
"8042.92	",1
"8042.93	",1
"8042.94	",1
"8042.95	",1
"8042.96	",1
"8042.97	",1
"8042.98	",1
"8042.99	",1
"8043	",1
"8043.01	",1
"8043.02	",1
"8043.03	",1
"8043.04	",1
"8043.05	",1
"8043.06	",1
"8043.07	",1
"8043.08	",1
"8043.09	",1
"8043.1	",1
"8043.11	",1
"8043.12	",1
"8043.13	",1
"8043.14	",1
"8043.15	",1
"8043.16	",1
"8043.17	",1
"8043.18	",1
"8043.19	",1
"8043.2	",1
"8043.21	",1
"8043.22	",1
"8043.23	",1
"8043.24	",1
"8043.25	",1
"8043.26	",1
"8043.27	",1
"8043.28	",1
"8043.29	",1
"8043.3	",1
"8043.31	",1
"8043.32	",1
"8043.33	",1
"8043.34	",1
"8043.35	",1
"8043.36	",1
"8043.37	",1
"8043.38	",1
"8043.39	",1
"8043.4	",1
"8043.41	",1
"8043.42	",1
"8043.43	",1
"8043.44	",1
"8043.45	",1
"8043.46	",1
"8043.47	",1
"8043.48	",1
"8043.49	",1
"8043.5	",1
"8043.51	",1
"8043.52	",1
"8043.53	",1
"8043.54	",1
"8043.55	",1
"8043.56	",1
"8043.57	",1
"8043.58	",1
"8043.59	",1
"8043.6	",1
"8043.61	",1
"8043.62	",1
"8043.63	",1
"8043.64	",1
"8043.65	",1
"8043.66	",1
"8043.67	",1
"8043.68	",1
"8043.69	",1
"8043.7	",1
"8043.71	",1
"8043.72	",1
"8043.73	",1
"8043.74	",1
"8043.75	",1
"8043.76	",1
"8043.77	",1
"8043.78	",1
"8043.79	",1
"8043.8	",1
"8043.81	",1
"8043.82	",1
"8043.83	",1
"8043.84	",1
"8043.85	",1
"8043.86	",1
"8043.87	",1
"8043.88	",1
"8043.89	",1
"8043.9	",1
"8043.91	",1
"8043.92	",1
"8043.93	",1
"8043.94	",1
"8043.95	",1
"8043.96	",1
"8043.97	",1
"8043.98	",1
"8043.99	",1
"8044	",1
"8044.01	",1
"8044.02	",1
"8044.03	",1
"8044.04	",1
"8044.05	",1
"8044.06	",1
"8044.07	",1
"8044.08	",1
"8044.09	",1
"8044.1	",1
"8044.11	",1
"8044.12	",1
"8044.13	",1
"8044.14	",1
"8044.15	",1
"8044.16	",1
"8044.17	",1
"8044.18	",1
"8044.19	",1
"8044.2	",1
"8044.21	",1
"8044.22	",1
"8044.23	",1
"8044.24	",1
"8044.25	",1
"8044.26	",1
"8044.27	",1
"8044.28	",1
"8044.29	",1
"8044.3	",1
"8044.31	",1
"8044.32	",1
"8044.33	",1
"8044.34	",1
"8044.35	",1
"8044.36	",1
"8044.37	",1
"8044.38	",1
"8044.39	",1
"8044.4	",1
"8044.41	",1
"8044.42	",1
"8044.43	",1
"8044.44	",1
"8044.45	",1
"8044.46	",1
"8044.47	",1
"8044.48	",1
"8044.49	",1
"8044.5	",1
"8044.51	",1
"8044.52	",1
"8044.53	",1
"8044.54	",1
"8044.55	",1
"8044.56	",1
"8044.57	",1
"8044.58	",1
"8044.59	",1
"8044.6	",1
"8044.61	",1
"8044.62	",1
"8044.63	",1
"8044.64	",1
"8044.65	",1
"8044.66	",1
"8044.67	",1
"8044.68	",1
"8044.69	",1
"8044.7	",1
"8044.71	",1
"8044.72	",1
"8044.73	",1
"8044.74	",1
"8044.75	",1
"8044.76	",1
"8044.77	",1
"8044.78	",1
"8044.79	",1
"8044.8	",1
"8044.81	",1
"8044.82	",1
"8044.83	",1
"8044.84	",1
"8044.85	",1
"8044.86	",1
"8044.87	",1
"8044.88	",1
"8044.89	",1
"8044.9	",1
"8044.91	",1
"8044.92	",1
"8044.93	",1
"8044.94	",1
"8044.95	",1
"8044.96	",1
"8044.97	",1
"8044.98	",1
"8044.99	",1
"8045	",1
"8045.01	",1
"8045.02	",1
"8045.03	",1
"8045.04	",1
"8045.05	",1
"8045.06	",1
"8045.07	",1
"8045.08	",1
"8045.09	",1
"8045.1	",1
"8045.11	",1
"8045.12	",1
"8045.13	",1
"8045.14	",1
"8045.15	",1
"8045.16	",1
"8045.17	",1
"8045.18	",1
"8045.19	",1
"8045.2	",1
"8045.21	",1
"8045.22	",1
"8045.23	",1
"8045.24	",1
"8045.25	",1
"8045.26	",1
"8045.27	",1
"8045.28	",1
"8045.29	",1
"8045.3	",1
"8045.31	",1
"8045.32	",1
"8045.33	",1
"8045.34	",1
"8045.35	",1
"8045.36	",1
"8045.37	",1
"8045.38	",1
"8045.39	",1
"8045.4	",1
"8045.41	",1
"8045.42	",1
"8045.43	",1
"8045.44	",1
"8045.45	",1
"8045.46	",1
"8045.47	",1
"8045.48	",1
"8045.49	",1
"8045.5	",1
"8045.51	",1
"8045.52	",1
"8045.53	",1
"8045.54	",1
"8045.55	",1
"8045.56	",1
"8045.57	",1
"8045.58	",1
"8045.59	",1
"8045.6	",1
"8045.61	",1
"8045.62	",1
"8045.63	",1
"8045.64	",1
"8045.65	",1
"8045.66	",1
"8045.67	",1
"8045.68	",1
"8045.69	",1
"8045.7	",1
"8045.71	",1
"8045.72	",1
"8045.73	",1
"8045.74	",1
"8045.75	",1
"8045.76	",1
"8045.77	",1
"8045.78	",1
"8045.79	",1
"8045.8	",1
"8045.81	",1
"8045.82	",1
"8045.83	",1
"8045.84	",1
"8045.85	",1
"8045.86	",1
"8045.87	",1
"8045.88	",1
"8045.89	",1
"8045.9	",1
"8045.91	",1
"8045.92	",1
"8045.93	",1
"8045.94	",1
"8045.95	",1
"8045.96	",1
"8045.97	",1
"8045.98	",1
"8045.99	",1
"8046	",1
"8046.01	",1
"8046.02	",1
"8046.03	",1
"8046.04	",1
"8046.05	",1
"8046.06	",1
"8046.07	",1
"8046.08	",1
"8046.09	",1
"8046.1	",1
"8046.11	",1
"8046.12	",1
"8046.13	",1
"8046.14	",1
"8046.15	",1
"8046.16	",1
"8046.17	",1
"8046.18	",1
"8046.19	",1
"8046.2	",1
"8046.21	",1
"8046.22	",1
"8046.23	",1
"8046.24	",1
"8046.25	",1
"8046.26	",1
"8046.27	",1
"8046.28	",1
"8046.29	",1
"8046.3	",1
"8046.31	",1
