8020.22,0.134575,0.00616
8020.23,0.153839,0.00627
8020.24,0.142942,0.00629
8020.25,0.142069,0.00714
8020.26,0.144538,0.00639
8020.27,0.143157,0.00639
8020.28,0.1504,0.00639
8020.29,0.144059,0.00445
8020.3,0.14606,0.00632
8020.31,0.142852,0.00627
8020.32,0.138686,0.00641
8020.33,0.144129,0.00669
8020.34,0.149584,0.00669
8020.35,0.145243,0.00466
8020.36,0.154447,0.00633
8020.37,0.147685,0.00715
8020.38,0.145344,0.00652
8020.39,0.154481,0.00636
8020.4,0.13794,0.00624
8020.41,0.132002,0.00707
8020.42,0.155469,0.00556
8020.43,0.151197,0.00648
8020.44,0.152898,0.00645
8020.45,0.146694,0.0066
8020.46,0.151006,0.00665
8020.47,0.155918,0.0069
8020.48,0.159797,0.0064
8020.49,0.148446,0.00638
8020.5,0.152406,0.00646
8020.51,0.16578,0.00664
8020.52,0.150356,0.00664
8020.53,0.160236,0.00661
8020.54,0.155668,0.00645
8020.55,0.144116,0.00443
8020.56,0.164982,0.0066
8020.57,0.165346,0.00642
8020.58,0.154877,0.00644
8020.59,0.145625,0.00642
8020.6,0.159384,0.0069
8020.61,0.15105,0.00643
8020.62,0.158963,0.00483
8020.63,0.152883,0.00629
8020.64,0.15591,0.00666
8020.65,0.152475,0.00722
8020.66,0.169829,0.00661
8020.67,0.159548,0.00641
8020.68,0.15414,0.0056
8020.69,0.16,0.00638
8020.7,0.165319,0.0066
8020.71,0.173981,0.00645
8020.72,0.156482,0.00644
8020.73,0.158673,0.00665
8020.74,0.158167,0.00677
8020.75,0.159308,0.00698
8020.76,0.161534,0.00672
8020.77,0.17889,0.00652
8020.78,0.171432,0.00663
8020.79,0.163368,0.00657
8020.8,0.171314,0.00652
8020.81,0.170278,0.0046
8020.82,0.161202,0.00656
8020.83,0.176749,0.00665
8020.84,0.163912,0.00689
8020.85,0.168383,0.00655
8020.86,0.158238,0.00643
8020.87,0.179335,0.00499
8020.88,0.177824,0.00737
8020.89,0.174464,0.0064
8020.9,0.171009,0.00657
8020.91,0.175741,0.00763
8020.92,0.169835,0.00689
8020.93,0.179222,0.0065
8020.94,0.169936,0.00559
8020.95,0.174386,0.00687
8020.96,0.174387,0.00708
8020.97,0.172797,0.007
8020.98,0.181897,0.00667
8020.99,0.180865,0.00687
8021,0.182719,0.00679
8021.01,0.173891,0.00663
8021.02,0.167059,0.00666
8021.03,0.183954,0.00659
8021.04,0.192755,0.00674
8021.05,0.177428,0.00643
8021.06,0.181103,0.00679
8021.07,0.173902,0.00472
8021.08,0.170125,0.00665
8021.09,0.177566,0.00687
8021.1,0.181936,0.00707
8021.11,0.176158,0.00683
8021.12,0.187394,0.0067
8021.13,0.177278,0.00506
8021.14,0.188774,0.00696
8021.15,0.190143,0.00716
8021.16,0.182101,0.00668
8021.17,0.199144,0.00688
8021.18,0.189638,0.00668
8021.19,0.193795,0.00595
8021.2,0.181801,0.00685
8021.21,0.193122,0.00681
8021.22,0.173859,0.0068
8021.23,0.187839,0.00726
8021.24,0.194326,0.00717
8021.25,0.198917,0.00671
8021.26,0.186868,0.00683
8021.27,0.200881,0.00691
8021.28,0.193664,0.00687
8021.29,0.188563,0.00684
8021.3,0.191944,0.00687
8021.31,0.200691,0.00713
8021.32,0.186083,0.0048
8021.33,0.192997,0.00729
8021.34,0.202094,0.00686
8021.35,0.197027,0.00691
8021.36,0.194359,0.00682
8021.37,0.187985,0.00669
8021.38,0.201303,0.00727
8021.39,0.196196,0.0053
8021.4,0.201062,0.00678
8021.41,0.199397,0.00686
8021.42,0.195936,0.00781
8021.43,0.192948,0.00676
8021.44,0.19765,0.00681
8021.45,0.209702,0.00661
8021.46,0.214859,0.00723
8021.47,0.199339,0.00697
8021.48,0.205108,0.00697
8021.49,0.203044,0.00709
8021.5,0.196153,0.00712
8021.51,0.202791,0.00716
8021.52,0.208975,0.0072
8021.53,0.202075,0.00711
8021.54,0.209253,0.00696
8021.55,0.202907,0.00698
8021.56,0.207577,0.0071
8021.57,0.229591,0.00722
8021.58,0.216249,0.00498
8021.59,0.21173,0.00698
8021.6,0.221615,0.00712
8021.61,0.219694,0.00697
8021.62,0.210415,0.00688
8021.63,0.213146,0.00698
8021.64,0.213592,0.00741
8021.65,0.212098,0.00539
8021.66,0.223112,0.00703
8021.67,0.212286,0.00719
8021.68,0.222207,0.00702
8021.69,0.226233,0.00714
8021.7,0.212102,0.00723
8021.71,0.226469,0.00649
8021.72,0.228363,0.00713
8021.73,0.21923,0.00712
8021.74,0.2243,0.00728
8021.75,0.231798,0.00715
8021.76,0.23383,0.00719
8021.77,0.235446,0.00711
8021.78,0.224388,0.00719
8021.79,0.22432,0.00713
8021.8,0.228669,0.00761
8021.81,0.223823,0.00735
8021.82,0.229698,0.0072
8021.83,0.22325,0.0072
8021.84,0.231195,0.00512
8021.85,0.226263,0.00722
8021.86,0.245474,0.00716
8021.87,0.241026,0.00718
8021.88,0.241722,0.00841
8021.89,0.245452,0.00717
8021.9,0.24146,0.00707
8021.91,0.240117,0.00553
8021.92,0.239582,0.00826
8021.93,0.23642,0.00724
8021.94,0.244455,0.00724
8021.95,0.241581,0.00765
8021.96,0.244012,0.00788
8021.97,0.241722,0.0064
8021.98,0.24148,0.00738
8021.99,0.257975,0.0074
8022,0.236411,0.00766
8022.01,0.236569,0.00774
8022.02,0.243126,0.00757
8022.03,0.235359,0.00728
8022.04,0.256291,0.00723
8022.05,0.246631,0.00743
8022.06,0.258749,0.00735
8022.07,0.25455,0.00759
8022.08,0.247509,0.00754
8022.09,0.234677,0.00744
8022.1,0.256212,0.00531
8022.11,0.252069,0.00759
8022.12,0.244013,0.00734
8022.13,0.259119,0.00733
8022.14,0.259194,0.00809
8022.15,0.264873,0.00756
8022.16,0.269016,0.00571
8022.17,0.251629,0.00746
8022.18,0.259174,0.00738
8022.19,0.249163,0.00821
8022.2,0.276614,0.00756
8022.21,0.264512,0.00733
8022.22,0.262558,0.00749
8022.23,0.264018,0.00683
8022.24,0.265824,0.00759
8022.25,0.281863,0.00761
8022.26,0.265731,0.00763
8022.27,0.271532,0.0075
8022.28,0.263944,0.00815
8022.29,0.277217,0.00782
8022.3,0.259827,0.00756
8022.31,0.282431,0.00765
8022.32,0.283383,0.0077
8022.33,0.277916,0.00756
8022.34,0.268215,0.0075
8022.35,0.274683,0.00775
8022.36,0.280433,0.00568
8022.37,0.278644,0.00802
8022.38,0.279527,0.00787
8022.39,0.280607,0.00757
8022.4,0.285823,0.0076
8022.41,0.283563,0.0075
8022.42,0.285464,0.00612
8022.43,0.286427,0.00756
8022.44,0.277672,0.00757
8022.45,0.288744,0.00809
8022.46,0.28353,0.00798
8022.47,0.288819,0.0077
8022.48,0.291999,0.00779
8022.49,0.278291,0.0071
8022.5,0.294359,0.00842
8022.51,0.306082,0.00809
8022.52,0.299809,0.00808
8022.53,0.289127,0.00776
8022.54,0.30456,0.00792
8022.55,0.286184,0.00793
8022.56,0.303749,0.00813
8022.57,0.305368,0.00811
8022.58,0.30577,0.00809
8022.59,0.313858,0.00788
8022.6,0.302915,0.00793
8022.61,0.310905,0.00787
8022.62,0.308655,0.0058
8022.63,0.309889,0.00799
8022.64,0.317136,0.00792
8022.65,0.304212,0.00781
8022.66,0.312173,0.00786
8022.67,0.314373,0.00787
8022.68,0.304552,0.00654
8022.69,0.325472,0.00829
8022.7,0.314912,0.00796
8022.71,0.312332,0.00793
8022.72,0.325367,0.00806
8022.73,0.32914,0.00815
8022.74,0.318598,0.00724
8022.75,0.332903,0.00841
8022.76,0.330482,0.00826
8022.77,0.329797,0.00807
8022.78,0.316036,0.00801
8022.79,0.34564,0.00816
8022.8,0.339371,0.00813
8022.81,0.324363,0.00805
8022.82,0.328789,0.00805
8022.83,0.337032,0.00829
8022.84,0.342756,0.00888
8022.85,0.336834,0.00825
8022.86,0.341994,0.00826
8022.87,0.340361,0.00591
8022.88,0.331651,0.00805
8022.89,0.341155,0.00805
8022.9,0.335033,0.00809
8022.91,0.339776,0.00831
8022.92,0.337929,0.00913
8022.93,0.355579,0.00816
8022.94,0.348427,0.00627
8022.95,0.350103,0.00872
8022.96,0.332793,0.00863
8022.97,0.363974,0.0083
8022.98,0.373547,0.00838
8022.99,0.362999,0.00927
8023,0.350649,0.00732
8023.01,0.371641,0.00841
8023.02,0.37428,0.0086
8023.03,0.361025,0.0085
8023.04,0.365015,0.00855
8023.05,0.362771,0.00891
8023.06,0.368979,0.0085
8023.07,0.367255,0.00855
8023.08,0.355861,0.00826
8023.09,0.375027,0.00865
8023.1,0.368073,0.00855
8023.11,0.36916,0.0086
8023.12,0.359611,0.00844
8023.13,0.358525,0.0061
8023.14,0.381049,0.0086
8023.15,0.363328,0.0084
8023.16,0.380512,0.0084
8023.17,0.38452,0.00888
8023.18,0.397126,0.00902
8023.19,0.404409,0.00858
8023.2,0.384349,0.00662
8023.21,0.39625,0.00828
8023.22,0.396353,0.00963
8023.23,0.40861,0.00896
8023.24,0.407493,0.00866
8023.25,0.397909,0.00862
8023.26,0.393149,0.00754
8023.27,0.412503,0.00873
8023.28,0.407213,0.00868
8023.29,0.413747,0.00863
8023.3,0.406275,0.0089
8023.31,0.399773,0.00905
8023.32,0.414028,0.00955
8023.33,0.406723,0.0087
8023.34,0.412173,0.00864
8023.35,0.427975,0.00886
8023.36,0.411516,0.00884
8023.37,0.420113,0.00889
8023.38,0.421398,0.00877
8023.39,0.41762,0.00646
8023.4,0.410113,0.00929
8023.41,0.400733,0.00872
8023.42,0.412345,0.00869
8023.43,0.429687,0.0087
8023.44,0.42097,0.00867
8023.45,0.441941,0.00979
8023.46,0.430139,0.00697
8023.47,0.429561,0.00872
8023.48,0.441697,0.00955
8023.49,0.439216,0.00959
8023.5,0.448434,0.00891
8023.51,0.468077,0.00916
8023.52,0.44601,0.00846
8023.53,0.443127,0.0094
8023.54,0.44622,0.00908
8023.55,0.449342,0.00913
8023.56,0.448728,0.00915
8023.57,0.450173,0.00921
8023.58,0.457728,0.00949
8023.59,0.462805,0.00925
8023.6,0.462999,0.00917
8023.61,0.453184,0.00925
8023.62,0.486302,0.00936
8023.63,0.485188,0.00945
8023.64,0.459435,0.00913
8023.65,0.469062,0.00671
8023.66,0.489619,0.0095
8023.67,0.480789,0.00912
8023.68,0.471489,0.00913
8023.69,0.496963,0.00925
8023.7,0.476283,0.00919
8023.71,0.475632,0.00742
8023.72,0.486994,0.00942
8023.73,0.490499,0.00936
8023.74,0.497779,0.00922
8023.75,0.500563,0.00925
8023.76,0.49015,0.00966
8023.77,0.500331,0.00998
8023.78,0.506451,0.00872
8023.79,0.514028,0.00972
8023.8,0.495215,0.0094
8023.81,0.508434,0.00947
8023.82,0.496289,0.00941
8023.83,0.537077,0.00956
8023.84,0.504904,0.00937
8023.85,0.523218,0.0095
8023.86,0.541865,0.0105
8023.87,0.519792,0.00993
8023.88,0.522911,0.00961
8023.89,0.520557,0.0096
8023.9,0.550112,0.00979
8023.91,0.532138,0.00706
8023.92,0.541664,0.00974
8023.93,0.533605,0.00969
8023.94,0.556109,0.0109
8023.95,0.535337,0.0099
8023.96,0.537835,0.00937
8023.97,0.547777,0.00759
8023.98,0.539872,0.0108
8023.99,0.557731,0.00961
8024,0.553731,0.00961
8024.01,0.571631,0.0101
8024.02,0.549802,0.0105
8024.03,0.566458,0.00986
8024.04,0.558958,0.00871
8024.05,0.573927,0.0101
8024.06,0.564164,0.0107
8024.07,0.575809,0.0102
8024.08,0.563336,0.0103
8024.09,0.580299,0.0101
8024.1,0.57599,0.00994
8024.11,0.576723,0.0101
8024.12,0.571478,0.00979
8024.13,0.598252,0.00985
8024.14,0.587643,0.00995
8024.15,0.588037,0.0102
8024.16,0.604876,0.0101
8024.17,0.60275,0.00746
8024.18,0.584675,0.0101
8024.19,0.621902,0.0108
8024.2,0.602314,0.0107
8024.21,0.609691,0.00994
8024.22,0.630739,0.0102
8024.23,0.610153,0.00799
8024.24,0.635927,0.0114
8024.25,0.616105,0.0106
8024.26,0.642674,0.0103
8024.27,0.627618,0.0102
8024.28,0.655502,0.0103
8024.29,0.629821,0.00923
8024.3,0.634702,0.0105
8024.31,0.638466,0.0104
8024.32,0.653471,0.0108
8024.33,0.643518,0.0112
8024.34,0.655377,0.0104
8024.35,0.657476,0.0105
8024.36,0.68098,0.0106
8024.37,0.670113,0.0104
8024.38,0.668156,0.0106
8024.39,0.681574,0.0108
8024.4,0.674104,0.0111
8024.41,0.711782,0.0116
8024.42,0.672336,0.00796
8024.43,0.685681,0.0107
8024.44,0.683311,0.0105
8024.45,0.689818,0.0106
8024.46,0.682906,0.0105
8024.47,0.708735,0.0107
8024.48,0.713571,0.0121
8024.49,0.697169,0.00845
8024.5,0.695321,0.0108
8024.51,0.723994,0.0119
8024.52,0.73599,0.0112
8024.53,0.725361,0.0107
8024.54,0.723309,0.0113
8024.55,0.734164,0.0101
8024.56,0.728879,0.011
8024.57,0.728055,0.0112
8024.58,0.748361,0.0112
8024.59,0.725138,0.0109
8024.6,0.736242,0.0111
8024.61,0.751514,0.0113
8024.62,0.746559,0.0113
8024.63,0.760182,0.0113
8024.64,0.767143,0.0114
8024.65,0.78395,0.0115
8024.66,0.764343,0.0115
8024.67,0.774927,0.0112
8024.68,0.773642,0.00837
8024.69,0.793985,0.0114
8024.7,0.796153,0.0114
8024.71,0.804797,0.0111
8024.72,0.815291,0.0111
8024.73,0.804942,0.0126
8024.74,0.816311,0.00903
8024.75,0.826589,0.0114
8024.76,0.814831,0.0111
8024.77,0.832984,0.0115
8024.78,0.817397,0.0131
8024.79,0.829381,0.0116
8024.8,0.848994,0.0115
8024.81,0.838455,0.0104
8024.82,0.85583,0.0117
8024.83,0.859478,0.0117
8024.84,0.822257,0.0114
8024.85,0.863777,0.0116
8024.86,0.847226,0.0125
8024.87,0.84272,0.0119
8024.88,0.863658,0.0122
8024.89,0.872815,0.0121
8024.9,0.888005,0.0119
8024.91,0.888244,0.012
8024.92,0.886395,0.0118
8024.93,0.882428,0.0118
8024.94,0.896628,0.00896
8024.95,0.90528,0.0127
8024.96,0.919854,0.0124
8024.97,0.917013,0.0119
8024.98,0.932446,0.012
8024.99,0.8954,0.0118
8025,0.936144,0.0103
8025.01,0.937954,0.0123
8025.02,0.946643,0.012
8025.03,0.931136,0.0122
8025.04,0.942435,0.0139
8025.05,0.954298,0.0122
8025.06,0.940787,0.0121
8025.07,0.952517,0.0116
8025.08,0.96158,0.0131
8025.09,0.961519,0.0123
8025.1,0.968021,0.0126
8025.11,0.979136,0.0125
8025.12,1.00629,0.0127
8025.13,0.985186,0.0128
8025.14,1.01134,0.0128
8025.15,1.00321,0.0127
8025.16,1.00772,0.0126
8025.17,1.01314,0.0128
8025.18,1.01758,0.0125
8025.19,1.02175,0.0127
8025.2,1.02605,0.00956
8025.21,1.00691,0.0126
8025.22,1.03606,0.0128
8025.23,1.03625,0.0125
8025.24,1.07108,0.0127
8025.25,1.05806,0.0126
8025.26,1.07314,0.0108
8025.27,1.0638,0.0128
8025.28,1.08864,0.0128
8025.29,1.0772,0.0129
8025.3,1.09002,0.0128
8025.31,1.10099,0.0135
8025.32,1.08627,0.0122
8025.33,1.10151,0.0133
8025.34,1.12205,0.0132
8025.35,1.1145,0.0132
8025.36,1.14151,0.0132
8025.37,1.14307,0.0132
8025.38,1.14077,0.0131
8025.39,1.14298,0.0131
8025.4,1.15341,0.0137
8025.41,1.13705,0.0142
8025.42,1.14856,0.0137
8025.43,1.15388,0.0133
8025.44,1.19683,0.0136
8025.45,1.192,0.0102
8025.46,1.19489,0.0135
8025.47,1.1873,0.0135
8025.48,1.19181,0.0138
8025.49,1.22922,0.0149
8025.5,1.21509,0.014
8025.51,1.23488,0.0134
8025.52,1.21665,0.0107
8025.53,1.23151,0.0154
8025.54,1.25689,0.0137
8025.55,1.24985,0.0136
8025.56,1.2759,0.0152
8025.57,1.27967,0.014
8025.58,1.28567,0.0124
8025.59,1.27197,0.0139
8025.6,1.30202,0.0149
8025.61,1.31204,0.0152
8025.62,1.29869,0.0145
8025.63,1.30558,0.0143
8025.64,1.32518,0.0143
8025.65,1.32671,0.0143
8025.66,1.31942,0.0144
8025.67,1.34977,0.0143
8025.68,1.36412,0.0142
8025.69,1.38537,0.0142
8025.7,1.33642,0.0142
8025.71,1.35025,0.0107
8025.72,1.39358,0.015
8025.73,1.3775,0.0147
8025.74,1.37883,0.0151
8025.75,1.40028,0.0142
8025.76,1.38562,0.0143
8025.77,1.42187,0.0143
8025.78,1.39655,0.0117
8025.79,1.43652,0.0162
8025.8,1.42225,0.015
8025.81,1.43859,0.0144
8025.82,1.4381,0.0144
8025.83,1.49697,0.015
8025.84,1.46772,0.0135
8025.85,1.46027,0.0153
8025.86,1.46324,0.0156
8025.87,1.51415,0.0151
8025.88,1.50675,0.0151
8025.89,1.50192,0.015
8025.9,1.53418,0.0149
8025.91,1.49224,0.0148
8025.92,1.54595,0.0151
8025.93,1.55304,0.0155
8025.94,1.57386,0.0161
8025.95,1.56449,0.0162
8025.96,1.58541,0.0154
8025.97,1.56275,0.0116
8025.98,1.57481,0.0153
8025.99,1.60618,0.0154
8026,1.61154,0.0154
8026.01,1.58282,0.0152
8026.02,1.60021,0.0172
8026.03,1.59966,0.0152
8026.04,1.60258,0.0123
8026.05,1.62071,0.0163
8026.06,1.66606,0.0167
8026.07,1.66584,0.0155
8026.08,1.64155,0.0158
8026.09,1.66746,0.0169
8026.1,1.6782,0.014
8026.11,1.67568,0.0158
8026.12,1.69182,0.016
8026.13,1.70663,0.0163
8026.14,1.69524,0.0168
8026.15,1.73701,0.0167
8026.16,1.71932,0.0165
8026.17,1.73666,0.0159
8026.18,1.75888,0.0159
8026.19,1.75568,0.0157
8026.2,1.76544,0.0165
8026.21,1.79335,0.0166
8026.22,1.82117,0.0163
8026.23,1.76653,0.0123
8026.24,1.79534,0.0164
8026.25,1.82314,0.0163
8026.26,1.82274,0.0167
8026.27,1.82078,0.0173
8026.28,1.83106,0.0161
8026.29,1.82307,0.013
8026.3,1.85558,0.0165
8026.31,1.84249,0.0162
8026.32,1.90221,0.0185
8026.33,1.87123,0.0164
8026.34,1.91539,0.0166
8026.35,1.89121,0.0165
8026.36,1.88682,0.0151
8026.37,1.93195,0.017
8026.38,1.97231,0.0174
8026.39,1.92235,0.0175
8026.4,1.96268,0.0174
8026.41,1.95703,0.0174
8026.42,1.96558,0.0172
8026.43,1.96905,0.017
8026.44,1.98487,0.0169
8026.45,1.96883,0.017
8026.46,2.0076,0.0172
8026.47,1.99709,0.0176
8026.48,2.01275,0.0181
8026.49,1.99401,0.0131
8026.5,2.05877,0.0173
8026.51,2.04001,0.017
8026.52,2.0684,0.0172
8026.53,2.0473,0.017
8026.54,2.09173,0.019
8026.55,2.0667,0.0143
8026.56,2.1001,0.017
8026.57,2.11486,0.0173
8026.58,2.12435,0.0204
8026.59,2.11422,0.0173
8026.6,2.15695,0.0175
8026.61,2.15018,0.0194
8026.62,2.12174,0.0159
8026.63,2.12318,0.0177
8026.64,2.17945,0.0179
8026.65,2.16949,0.018
8026.66,2.16872,0.0179
8026.67,2.19805,0.0185
8026.68,2.22063,0.0184
8026.69,2.2119,0.018
8026.7,2.23085,0.0179
8026.71,2.20547,0.0181
8026.72,2.25835,0.0184
8026.73,2.28726,0.0184
8026.74,2.22995,0.0137
8026.75,2.26259,0.0181
8026.76,2.30471,0.0184
8026.77,2.26544,0.0181
8026.78,2.26493,0.0178
8026.79,2.2937,0.0193
8026.8,2.28163,0.0184
8026.81,2.32275,0.0146
8026.82,2.33929,0.0181
8026.83,2.32504,0.0182
8026.84,2.37136,0.0198
8026.85,2.31709,0.0188
8026.86,2.37024,0.0183
8026.87,2.40828,0.0185
8026.88,2.36664,0.017
8026.89,2.40893,0.0187
8026.9,2.37989,0.0188
8026.91,2.41003,0.0186
8026.92,2.42162,0.0196
8026.93,2.44981,0.0195
8026.94,2.4121,0.0186
8026.95,2.45939,0.0188
8026.96,2.45713,0.0188
8026.97,2.4778,0.0189
8026.98,2.46026,0.019
8026.99,2.5267,0.0191
8027,2.46023,0.0205
8027.01,2.48326,0.0148
8027.02,2.51983,0.0197
8027.03,2.54503,0.019
8027.04,2.54002,0.0188
8027.05,2.56197,0.0189
8027.06,2.58326,0.0203
8027.07,2.54312,0.0157
8027.08,2.61772,0.0191
8027.09,2.60046,0.019
8027.1,2.60545,0.0212
8027.11,2.6062,0.0192
8027.12,2.64165,0.0193
8027.13,2.65548,0.0219
8027.14,2.6489,0.0179
8027.15,2.68935,0.0197
8027.16,2.64336,0.0196
8027.17,2.64256,0.0197
8027.18,2.69755,0.0198
8027.19,2.70831,0.0199
8027.2,2.6897,0.0201
8027.21,2.71712,0.02
8027.22,2.70062,0.02
8027.23,2.74865,0.0205
8027.24,2.71958,0.0199
8027.25,2.72478,0.0199
8027.26,2.78068,0.02
8027.27,2.76357,0.0152
8027.28,2.73029,0.0198
8027.29,2.77065,0.0196
8027.3,2.78473,0.0197
8027.31,2.78627,0.0215
8027.32,2.78554,0.0211
8027.33,2.8081,0.0161
8027.34,2.8006,0.0197
8027.35,2.80333,0.0196
8027.36,2.87069,0.0224
8027.37,2.85953,0.0201
8027.38,2.88026,0.0201
8027.39,2.86197,0.0182
8027.4,2.90241,0.0203
8027.41,2.90582,0.0202
8027.42,2.87381,0.0202
8027.43,2.90882,0.0207
8027.44,2.91198,0.0213
8027.45,2.9345,0.0213
8027.46,2.90456,0.0206
8027.47,2.96023,0.0205
8027.48,2.94445,0.0203
8027.49,2.92864,0.0205
8027.5,2.95209,0.0205
8027.51,2.98261,0.0214
8027.52,2.93764,0.0161
8027.53,2.96834,0.0211
8027.54,3.00721,0.0205
8027.55,2.97103,0.0205
8027.56,2.99374,0.0205
8027.57,3.02954,0.0205
8027.58,3.02227,0.0224
8027.59,2.97955,0.0173
8027.6,3.04103,0.02
8027.61,3.06455,0.0216
8027.62,3.03875,0.0225
8027.63,2.99669,0.0203
8027.64,3.02392,0.0204
8027.65,3.07108,0.0206
8027.66,3.06602,0.021
8027.67,3.03207,0.0207
8027.68,3.0574,0.0211
8027.69,3.02847,0.021
8027.7,3.08278,0.0211
8027.71,3.02843,0.0215
8027.72,3.08972,0.0215
8027.73,3.15096,0.0215
8027.74,3.09769,0.0211
8027.75,3.09889,0.0213
8027.76,3.10165,0.0212
8027.77,3.09937,0.0214
8027.78,3.07141,0.016
8027.79,3.08962,0.0209
8027.8,3.09054,0.0209
8027.81,3.09574,0.0207
8027.82,3.07892,0.0209
8027.83,3.10039,0.0237
8027.84,3.10153,0.0205
8027.85,3.08452,0.0168
8027.86,3.15342,0.0209
8027.87,3.09967,0.022
8027.88,3.09095,0.0227
8027.89,3.11958,0.0212
8027.9,3.13338,0.0209
8027.91,3.1058,0.0188
8027.92,3.13887,0.0214
8027.93,3.1273,0.021
8027.94,3.1146,0.0209
8027.95,3.13764,0.0222
8027.96,3.15417,0.0223
8027.97,3.12656,0.0209
8027.98,3.14019,0.0211
8027.99,3.11329,0.021
8028,3.07115,0.0208
8028.01,3.12024,0.0209
8028.02,3.129,0.0213
8028.03,3.11653,0.0216
8028.04,3.0591,0.0168
8028.05,3.08365,0.0213
8028.06,3.07463,0.0209
8028.07,3.11944,0.0208
8028.08,3.10824,0.0207
8028.09,3.0388,0.0212
8028.1,3.08437,0.0227
8028.11,3.07969,0.0168
8028.12,3.06954,0.0206
8028.13,3.01866,0.0231
8028.14,3.06769,0.021
8028.15,3.04598,0.0205
