8088.370421,12.25
8088.289405,10.75
8088.208391,10.5
8088.127379,9.75
8088.046368,11.75
8087.965359,13
8087.884352,12.5
8087.803347,18
8087.722343,14.75
8087.641341,13
8087.560341,11.75
8087.479343,11.5
8087.398347,11.75
8087.317352,10.25
8087.236359,11.5
8087.155368,11.75
8087.074378,13.25
8086.993391,14.5
8086.912405,12.25
8086.831421,13.75
8086.750439,14.5
8086.669458,14
8086.58848,12.25
8086.507503,12.5
8086.426528,10.25
8086.345554,13.25
8086.264583,13.25
8086.183613,13.5
8086.102645,15.5
8086.021678,14
8085.940714,12.25
8085.859751,12
8085.77879,13.5
8085.697831,17.5
8085.616874,13.75
8085.535918,14.75
8085.454964,13.5
8085.374012,11.75
8085.293062,12
8085.212113,13.75
8085.131167,17
8085.050222,11.75
8084.969278,11.75
8084.888337,14.25
8084.807397,16
8084.726459,14
8084.645523,13.25
8084.564589,16.25
8084.483656,14
8084.402726,18
8084.321797,11.5
8084.240869,12.25
8084.159944,12.5
8084.07902,19.25
8083.998098,14.25
8083.917178,13.5
8083.83626,18.25
8083.755343,15
8083.674428,17.25
8083.593515,16.25
8083.512604,14.25
8083.431695,13
8083.350787,12.75
8083.269881,14.25
8083.188977,18
8083.108074,14
8083.027174,14.5
8082.946275,14.75
8082.865378,17.5
8082.784483,15
8082.703589,16
8082.622697,15.75
8082.541807,18.25
8082.460919,16.75
8082.380033,19.25
8082.299148,17.25
8082.218265,15.75
8082.137384,15.75
8082.056505,18.25
8081.975627,19
8081.894751,15.5
8081.813877,15.25
8081.733005,16.25
8081.652134,15.5
8081.571266,17.5
8081.490399,15.75
8081.409534,15.75
8081.32867,17
8081.247809,17.25
8081.166949,17.75
8081.086091,15.75
8081.005234,16.25
8080.92438,15.25
8080.843527,15.5
8080.762676,14.75
8080.681827,10.75
8080.600979,16.5
8080.520134,13.75
8080.43929,14.25
8080.358448,19.75
8080.277607,16
8080.196769,15.5
8080.115932,17
8080.035097,16.5
8079.954264,13.25
8079.873432,14.75
8079.792602,18.75
8079.711774,11.75
8079.630948,18
8079.550124,15.75
8079.469301,17.25
8079.38848,18.5
